0000000        deadbeef        00000000        ffffffff        ffffffff
        357 276 255 336  \0  \0  \0  \0 377 377 377 377 377 377 377 377
0000020        ffffffff        ffffffff        ffffffff        ffffffff
        377 377 377 377 377 377 377 377 377 377 377 377 377 377 377 377
*
0000400


 Started ....
244 | ./Actor/Actor.cpp	setup:138 	|  CborQueue 3FFF1984:0 
62981 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
62981 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
62986 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
62991 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
62997 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63081 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
63081 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63082 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
63087 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63092 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
63098 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63146 | ./Actor/DWM1000Tag.cpp	onReceive:351 	|  SYS_STATUS :28200F2
63146 | ./Actor/DWM1000Tag.cpp	onReceive:359 	|  RX Timeout
63147 | ./Actor/DWM1000Tag.cpp	onReceive:368 	|  status reg.:28200F2,interrupts : 0
63155 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/dwm1000/polls 
63160 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63164 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/dwm1000/interrupts 
63171 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63182 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
63183 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63186 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
63192 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63197 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
63203 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63283 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
63284 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63284 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
63289 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63294 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
63300 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63384 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
63384 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63385 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
63390 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63395 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
63401 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63485 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
63486 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63486 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
63491 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63496 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
63502 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63586 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
63586 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63587 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
63592 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63597 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
63603 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63687 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
63688 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63688 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
63693 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63698 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
63704 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63788 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
63789 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63789 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
63794 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63799 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
63805 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63889 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
63890 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63890 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
63895 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63900 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
63906 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63990 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
63990 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
63991 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
63996 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64001 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
64007 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64091 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
64092 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64092 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
64097 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64102 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
64108 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64192 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
64193 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64193 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
64198 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64203 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
64209 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64293 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
64294 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64294 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
64299 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64304 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
64310 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64394 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
64394 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64395 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
64400 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64405 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
64411 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64495 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
64496 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64496 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
64502 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64506 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
64512 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64596 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
64596 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64597 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
64602 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64607 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
64613 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64697 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
64698 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64698 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
64703 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64708 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
64714 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64798 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
64799 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64799 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
64804 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64809 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
64815 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64899 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
64900 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64900 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
64905 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
64910 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
64916 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65000 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
65001 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65001 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
65006 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65011 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
65017 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65101 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
65102 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65102 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
65107 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65112 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
65118 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65202 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
65203 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65203 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
65208 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65213 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
65219 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65303 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
65303 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65304 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
65309 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65314 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
65320 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65404 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
65405 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65405 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
65410 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65415 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
65421 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65505 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
65505 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65506 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
65511 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65516 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
65522 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65606 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
65607 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65607 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
65612 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65617 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
65623 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65707 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
65708 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65708 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
65713 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65718 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
65724 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65808 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
65809 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65809 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
65814 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65819 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
65825 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65909 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
65910 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65910 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
65915 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
65920 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
65926 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66010 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
66010 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66011 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
66016 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66021 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
66027 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66111 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
66112 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66112 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
66117 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66122 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
66128 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66178 | ./Actor/DWM1000Tag.cpp	onReceive:351 	|  SYS_STATUS :28200F2
66178 | ./Actor/DWM1000Tag.cpp	onReceive:359 	|  RX Timeout
66179 | ./Actor/DWM1000Tag.cpp	onReceive:368 	|  status reg.:28200F2,interrupts : 0
66187 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/dwm1000/polls 
66192 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66196 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/dwm1000/interrupts 
66203 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66212 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
66214 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66218 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
66224 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66229 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
66235 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66313 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
66314 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66314 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
66319 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66324 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
66330 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66414 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
66415 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66415 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
66420 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66425 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
66431 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66515 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
66516 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66516 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
66521 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66526 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
66532 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66616 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
66617 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66617 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
66622 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66627 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
66633 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66717 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
66718 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66718 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
66723 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66728 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
66734 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66818 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
66818 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66819 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
66824 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66829 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
66835 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66919 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
66920 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66920 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
66925 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
66930 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
66936 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67020 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
67021 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67021 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
67026 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67031 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
67037 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67121 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
67122 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67122 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
67127 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67132 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
67138 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67222 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
67222 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67223 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
67228 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67233 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
67239 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67323 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
67323 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67324 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
67329 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67334 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
67340 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67424 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
67424 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67425 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
67430 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67435 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
67441 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67525 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
67525 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67526 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
67531 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67536 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
67542 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67626 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
67627 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67627 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
67632 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67637 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
67643 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67727 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
67728 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67728 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
67733 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67738 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
67744 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67828 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
67829 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67829 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
67835 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67839 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
67845 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67929 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
67930 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67930 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
67935 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
67940 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
67946 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
68030 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
68031 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
68031 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
68036 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
68041 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
68047 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
68131 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
68132 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
68132 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
68137 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
68142 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
68148 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
68232 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
68232 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
68233 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
68238 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
68243 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
68249 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
68333 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
68334 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
68334 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
68339 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
68344 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
68350 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
68434 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
68434 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
68435 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
68440 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
68445 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
68451 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
68535 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
68535 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
